connector_id,connector_name,platform,keyword,pull_time,video_id,video_title,comment_id,comment_author,comment_text,comment_like_count,comment_published_at,comment_updated_at,comment_url
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,hup-I2pwlLo,Tata Motors Recruitment 2025 || Tata Motors New  Job vacancy 2025 #DailyaJobHunt,Ugyggchf4ugRkT0eVAF4AaABAg,@PayalRajput-h9p,How to apply link,0,2026-05-12T18:50:06Z,2026-05-12T18:50:06Z,https://www.youtube.com/watch?v=hup-I2pwlLo&lc=Ugyggchf4ugRkT0eVAF4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,hup-I2pwlLo,Tata Motors Recruitment 2025 || Tata Motors New  Job vacancy 2025 #DailyaJobHunt,UgwYahyGMuSIq8bi0EF4AaABAg,@sakthisvarans4803,Link,0,2026-05-09T16:53:51Z,2026-05-09T16:53:51Z,https://www.youtube.com/watch?v=hup-I2pwlLo&lc=UgwYahyGMuSIq8bi0EF4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,hup-I2pwlLo,Tata Motors Recruitment 2025 || Tata Motors New  Job vacancy 2025 #DailyaJobHunt,UgwklAAnUU7jVbcr29R4AaABAg,@ritesh_maity-14q,Qualification:- deploma mechanical field in a fresher main kaise apply karun,1,2026-05-08T06:22:16Z,2026-05-08T06:22:16Z,https://www.youtube.com/watch?v=hup-I2pwlLo&lc=UgwklAAnUU7jVbcr29R4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,hup-I2pwlLo,Tata Motors Recruitment 2025 || Tata Motors New  Job vacancy 2025 #DailyaJobHunt,Ugxig4-q6CGGBY9yQ4t4AaABAg,@RaviMuthineni-g3b,Application link send me,0,2026-05-04T07:18:20Z,2026-05-04T07:18:20Z,https://www.youtube.com/watch?v=hup-I2pwlLo&lc=Ugxig4-q6CGGBY9yQ4t4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,YAGiUTloHrM,Tata Motors Fc Current Squad 2026/Jsa League Tata Motors Squad Update 2026/Sadhu Marndi ,Ugxw1RmWJNYTxsYAfz14AaABAg,@sangrammurmu4973,Baset hansdah or raisen hansdah doh,0,2026-06-02T01:40:03Z,2026-06-02T01:40:03Z,https://www.youtube.com/watch?v=YAGiUTloHrM&lc=Ugxw1RmWJNYTxsYAfz14AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,YAGiUTloHrM,Tata Motors Fc Current Squad 2026/Jsa League Tata Motors Squad Update 2026/Sadhu Marndi ,UgyFRXW08o7UrkeEfRB4AaABAg,@BulletSardar-j1f7q,Rajesh doo,0,2026-06-02T01:20:34Z,2026-06-02T01:20:34Z,https://www.youtube.com/watch?v=YAGiUTloHrM&lc=UgyFRXW08o7UrkeEfRB4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,YAGiUTloHrM,Tata Motors Fc Current Squad 2026/Jsa League Tata Motors Squad Update 2026/Sadhu Marndi ,UgzgA3mHETYbiwpg8ZZ4AaABAg,@SudamHembramOfficial123,Tata motors 🎉❤❤ congratulations 👏🎉🎉❤❤❤🎉🎉🎉,1,2026-06-02T00:32:19Z,2026-06-02T00:32:19Z,https://www.youtube.com/watch?v=YAGiUTloHrM&lc=UgzgA3mHETYbiwpg8ZZ4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,34rxIz8Bfsk,Tata Motors Team Full Squad 2026 !!,UgxCa2kYxKl7WKqkVIp4AaABAg,@NuraHansda,Baset or raisen kaha hey bro,0,2026-06-02T07:24:08Z,2026-06-02T07:24:08Z,https://www.youtube.com/watch?v=34rxIz8Bfsk&lc=UgxCa2kYxKl7WKqkVIp4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,34rxIz8Bfsk,Tata Motors Team Full Squad 2026 !!,UgykaA4s9E0-rqO30PJ4AaABAg,@praveshkujur1983,strong team bana hai tata motors ka..,0,2026-06-02T06:41:00Z,2026-06-02T06:41:00Z,https://www.youtube.com/watch?v=34rxIz8Bfsk&lc=UgykaA4s9E0-rqO30PJ4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,34rxIz8Bfsk,Tata Motors Team Full Squad 2026 !!,Ugw7cuzZ0PaIFJGvyP14AaABAg,@SOREN-g5c,Birsa tata steel taraf se khel rha hai,0,2026-06-02T05:37:24Z,2026-06-02T05:37:24Z,https://www.youtube.com/watch?v=34rxIz8Bfsk&lc=Ugw7cuzZ0PaIFJGvyP14AaABAg
